index,date,site.name,plot.id,type,species,family,diameter_cm,basal.area_sq.cm,height_m,Remarks
3555,23.03.2011,Arpattu,2,FRAGMENT,Chrysophyllum roxburdhii,Sapotaceae,3.8,11.34,5.5,None
3556,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,5.1,20.43,6,None
3557,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.1,13.2,3.5,None
3558,23.03.2011,Arpattu,2,FRAGMENT,Litsea laevigata,Lauraceae,6.7,35.26,7.5,None
3559,23.03.2011,Arpattu,2,FRAGMENT,Flacourtia montana,Flacourtiaceae,5.7,25.52,6.5,None
3560,23.03.2011,Arpattu,2,FRAGMENT,Symplocos racemosa,Symplocaceae,5.7,25.52,8.5,None
3561,23.03.2011,Arpattu,2,FRAGMENT,Antidesma menasu,Euphorbiaceae,6,28.27,6,None
3562,23.03.2011,Arpattu,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.8,11.34,6,None
3563,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,12.4,120.76,6.5,None
3564,23.03.2011,Arpattu,2,FRAGMENT,NA,NA,4.5,15.9,3.5,None
3565,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,8.6,58.09,4,None
3566,23.03.2011,Arpattu,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,10.8,91.61,10,None
3567,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,4.5,15.9,6.5,None
3568,23.03.2011,Arpattu,2,FRAGMENT,Chrysophyllum roxburdhii,Sapotaceae,3.8,11.34,5.5,None
3569,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,5.7,25.52,6,None
3570,23.03.2011,Arpattu,2,FRAGMENT,Dimocarpus longan,Sapindaceae,4.1,13.2,6,None
3571,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,4.5,15.9,4,None
3572,23.03.2011,Arpattu,2,FRAGMENT,Dimocarpus longan,Sapindaceae,4.8,18.1,5.5,None
3573,23.03.2011,Arpattu,2,FRAGMENT,Drypetes oblongifolia,Euphorbiaceae,5.7,25.52,4.5,None
3574,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,3.2,8.04,5.5,None
3575,23.03.2011,Arpattu,2,FRAGMENT,Dimocarpus longan,Sapindaceae,5.7,25.52,7,None
3576,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,4.5,15.9,4.5,None
3577,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,5.1,20.43,3.5,None
3578,23.03.2011,Arpattu,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,39.8,1244.1,11,None
3579,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,11.1,96.77,6.5,None
3580,23.03.2011,Arpattu,2,FRAGMENT,Artocarpus hirsutus,Moraceae,56,2463.01,16.5,None
3581,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,22.1,383.6,6,None
3582,23.03.2011,Arpattu,2,FRAGMENT,Dimocarpus longan,Sapindaceae,3.2,8.04,5,None
3583,23.03.2011,Arpattu,2,FRAGMENT,Memecylon wightii,Melastomataceae,5.1,20.43,4,None
3584,23.03.2011,Arpattu,2,FRAGMENT,Antidesma menasu,Euphorbiaceae,5.4,22.9,6,None
3585,23.03.2011,Arpattu,2,FRAGMENT,Persea macrantha,Lauraceae,6,28.27,9,None
3586,23.03.2011,Arpattu,2,FRAGMENT,Acronycchia pedunculata,Rutaceae,6,28.27,9,None
3587,23.03.2011,Arpattu,2,FRAGMENT,NA,NA,3.8,11.34,4,None
3588,23.03.2011,Arpattu,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,9.9,76.98,7.5,None
3589,23.03.2011,Arpattu,2,FRAGMENT,Clerodendrum viscosum,Verbenaceae,6,28.27,4,None
3590,23.03.2011,Arpattu,2,FRAGMENT,Cinnamomum malabathrum,Lauraceae,21,346.36,14,None
3591,23.03.2011,Arpattu,2,FRAGMENT,Xanthophyllum flavescens,Xanthophyllaceae,7.2,40.72,3.5,None
3592,23.03.2011,Arpattu,2,FRAGMENT,Symplocos racemosa,Symplocaceae,10.9,93.31,4.5,None
3593,20.03.2011,Heggala,1,CONTROL,Dillenia pentagyna,Dilleniaceae,50.3,1987.13,25.5,None
3594,20.03.2011,Heggala,1,CONTROL,Syzygium laetum,Myrtaceae,3.5,9.62,4.5,None
3595,20.03.2011,Heggala,1,CONTROL,Cleidion spiciflorum,Euphorbiaceae,19.7,304.81,9,None
3596,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,4.8,18.1,6,None
3597,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.5,9.62,4,None
3598,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,4.1,13.2,4.5,None
3599,20.03.2011,Heggala,1,CONTROL,Antidesma menasu,Euphorbiaceae,3.5,9.62,4,None
3600,20.03.2011,Heggala,1,CONTROL,Epiprinus mallotiformis,Euphorbiaceae,4.1,13.2,2,None
3601,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.5,9.62,4,None
3602,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.5,9.62,4,None
3603,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,7,38.48,3,None
3604,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.2,8.04,4.5,None
3605,20.03.2011,Heggala,1,CONTROL,Psychotria nigra,Rubiaceae,7,38.48,3.5,None
3606,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.5,9.62,3.5,None
3607,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,12.1,114.99,8,None
3608,20.03.2011,Heggala,1,CONTROL,Palaquium ellipticum,Sapotaceae,15.3,183.85,6.5,None
3609,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.2,8.04,4.5,None
3610,20.03.2011,Heggala,1,CONTROL,Holigarna grahamii,Anacardiaceae,8.9,62.21,3.5,None
3611,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,6.7,35.26,3,None
3612,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,6,28.27,3.5,None
3613,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,8.3,54.11,7.5,None
3614,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4,None
3615,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,6.4,32.17,4.5,None
3616,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.8,11.34,4.5,None
3617,20.03.2011,Heggala,1,CONTROL,Glochidion malabaricum,Euphorbiaceae,4.5,15.9,3.5,None
3618,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,6.4,32.17,4,None
3619,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.5,9.62,5,None
3620,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,3.8,11.34,3,None
3621,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,5.7,25.52,5,None
3622,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.2,8.04,3.5,None
3623,20.03.2011,Heggala,1,CONTROL,Calophyllum apetalum,Clusiaceae,55.4,2410.51,24.5,None
3624,20.03.2011,Heggala,1,CONTROL,Tabernaemontana heyneana,Apocynaceae,3.2,8.04,4,None
3625,20.03.2011,Heggala,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,5.5,None
3626,20.03.2011,Heggala,1,CONTROL,Holigarna grahamii,Anacardiaceae,75.1,4429.65,25,None
3627,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,8.3,54.11,5,None
3628,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,6.5,33.18,3,None
3629,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,8,50.27,5.5,None
3630,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,7,38.48,4,None
3631,20.03.2011,Heggala,1,CONTROL,Holigarna grahamii,Anacardiaceae,14.6,167.42,12.5,None
3632,20.03.2011,Heggala,1,CONTROL,Sterculia guttata,Sterculiaceae,7.3,41.85,6,None
3633,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.5,15.9,5,None
3634,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,3.8,11.34,3,None
3635,20.03.2011,Heggala,1,CONTROL,Psychotria nigra,Rubiaceae,4.1,13.2,3.5,None
3636,20.03.2011,Heggala,1,CONTROL,Meliosma pinnat,Sabiaceae,12.1,114.99,7,None
3637,20.03.2011,Heggala,1,CONTROL,Mallotus philippensis,Euphorbiaceae,44.2,1534.39,18,None
3638,20.03.2011,Heggala,1,CONTROL,Nothopegia beddomei,Anacardiaceae,3.2,8.04,6.5,None
3639,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,10.5,86.59,2,None
3640,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,7.3,41.85,3.5,None
3641,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,32.1,809.28,11.5,None
3642,20.03.2011,Heggala,1,CONTROL,Xanthophyllum flavescens,Xanthophyllaceae,11.8,109.36,8,None
3643,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,37.9,1128.15,12,None
3644,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,6.7,35.26,NA,cut/broken
3645,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,5.1,20.43,2.5,None
3646,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,12.1,114.99,9.5,None
3647,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,3.2,8.04,3,None
3648,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,4.8,18.1,3.5,None
3649,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.1,13.2,2.5,None
3650,20.03.2011,Heggala,1,CONTROL,Artocarpus integrifolius,Moraceae,7.3,41.85,7.5,None
3651,20.03.2011,Heggala,1,CONTROL,Cleidion spiciflorum,Euphorbiaceae,10.8,91.61,7.5,None
3652,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,12.7,126.68,8,None
3653,20.03.2011,Heggala,1,CONTROL,Artocarpus integrifolius,Moraceae,6,28.27,7.5,None
3654,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,20.7,336.54,10,None
3655,20.03.2011,Heggala,1,CONTROL,Artocarpus hirsutus,Moraceae,4.5,15.9,7,None
3656,20.03.2011,Heggala,1,CONTROL,Xanthophyllum flavescens,Xanthophyllaceae,3.5,9.62,3,None
3657,20.03.2011,Heggala,1,CONTROL,Holigarna grahamii,Anacardiaceae,54.4,2324.28,22.5,None
3658,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,3.2,8.04,2.5,None
3659,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.5,9.62,5.5,None
3660,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.8,18.1,4,None
3661,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.2,8.04,3.5,None
3662,20.03.2011,Heggala,1,CONTROL,Calophyllum apetalum,Clusiaceae,4.1,13.2,5,None
3663,20.03.2011,Heggala,1,CONTROL,Leea indica,Leeaceae,5.1,20.43,6.5,None
3664,20.03.2011,Heggala,1,CONTROL,Elaeocarpus serratus,Elaeocarpaceae,6,28.27,5.5,None
3665,20.03.2011,Heggala,1,CONTROL,Chionanthus malabaricus,Oleaceae,5.1,20.43,2.5,None
3666,20.03.2011,Heggala,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,12,None
3667,20.03.2011,Heggala,1,CONTROL,Dillenia pentagyna,Dilleniaceae,3.5,9.62,2.5,None
3668,20.03.2011,Heggala,1,CONTROL,Aphanamixis polystachya,Meliaceae,9.5,70.88,4.5,None
3669,20.03.2011,Heggala,1,CONTROL,Syzygium laetum,Myrtaceae,3.5,9.62,4,None
3670,20.03.2011,Heggala,1,CONTROL,Olea dioica,Oleaceae,4.8,18.1,4,None
3671,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,4.1,13.2,6,None
3672,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,4.5,15.9,6,None
3673,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.8,11.34,3.5,None
3674,20.03.2011,Heggala,1,CONTROL,Artocarpus integrifolius,Moraceae,19.1,286.52,14.5,None
3675,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,8.9,62.21,5,None
3676,20.03.2011,Heggala,1,CONTROL,Antidesma menasu,Euphorbiaceae,9.5,70.88,7.5,None
3677,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,5.7,25.52,7.5,None
3678,20.03.2011,Heggala,1,CONTROL,Persea macrantha,Lauraceae,6,28.27,8,None
3679,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,4.5,15.9,8.5,None
3680,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.2,8.04,5,None
3681,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.5,9.62,7.5,None
3682,20.03.2011,Heggala,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,6.5,None
3683,20.03.2011,Heggala,1,CONTROL,Litsea Sp.,Lauraceae,5.4,22.9,7.5,None
3684,20.03.2011,Heggala,1,CONTROL,Cinnamomum malabathrum,Lauraceae,5.1,20.43,8,None
3685,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.8,11.34,6.5,None
3686,20.03.2011,Heggala,1,CONTROL,Celtis philippensis,Ulmaceae,3.8,11.34,7.5,None
3687,20.03.2011,Heggala,1,CONTROL,Celtis philippensis,Ulmaceae,6,28.27,8,None
3688,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,43.6,1493.01,22,None
3689,20.03.2011,Heggala,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,17.8,248.85,16,None
3690,20.03.2011,Heggala,1,CONTROL,Litsea mysorensis,Lauraceae,5.1,20.43,7,None
3691,20.03.2011,Heggala,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.2,8.04,5,None
3692,20.03.2011,Heggala,1,CONTROL,Casearia wynadensis,Flacourtiaceae,3.5,9.62,6.5,None
3693,20.03.2011,Heggala,1,CONTROL,Syzygium gardneri,Myrtaceae,4.8,18.1,8,None
3694,20.03.2011,Heggala,1,CONTROL,Mallotus philippensis,Euphorbiaceae,23.6,437.44,15,None
3695,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,5.1,20.43,1,None
3696,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,5.4,22.9,6.5,None
3697,20.03.2011,Heggala,1,CONTROL,Persea macrantha,Lauraceae,7,38.48,8.5,None
3698,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,8,50.27,9,None
3699,20.03.2011,Heggala,1,CONTROL,Cinnamomum malabathrum,Lauraceae,4.1,13.2,6.5,None
3700,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,3.2,8.04,4.5,None
3701,20.03.2011,Heggala,1,CONTROL,Ficus hispida,Moraceae,18.1,257.3,10.5,None
3702,20.03.2011,Heggala,1,CONTROL,Epiprinus mallotiformis,Euphorbiaceae,7.3,41.85,7,None
3703,20.03.2011,Heggala,1,CONTROL,Epiprinus mallotiformis,Euphorbiaceae,28.4,633.47,17,None
3704,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.5,9.62,4,None
3705,20.03.2011,Heggala,1,CONTROL,Leea indica,Leeaceae,4.5,15.9,7,None
3706,20.03.2011,Heggala,1,CONTROL,Tabernaemontana heyneana,Apocynaceae,17.2,232.35,12,None
3707,20.03.2011,Heggala,1,CONTROL,Litsea Sp.,Lauraceae,7,38.48,7.5,None
3708,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,3.8,11.34,6,None
3709,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.5,15.9,5.5,None
3710,20.03.2011,Heggala,1,CONTROL,Toona ciliata,Meliaceae,70.7,3925.8,28,None
3711,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,14,153.94,1,None
3712,20.03.2011,Heggala,1,CONTROL,Acronycchia pedunculata,Rutaceae,17.8,248.85,11,None
3713,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,6.7,35.26,9.5,None
3714,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.1,13.2,4.5,None
3715,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,5.9,27.34,6,None
3716,20.03.2011,Heggala,1,CONTROL,Diospyros assimilis,Ebenaceae,3.8,11.34,5.5,None
3717,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,3.5,9.62,4,None
3718,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.2,8.04,3.5,None
3719,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,5.4,22.9,9,None
3720,20.03.2011,Heggala,1,CONTROL,Dillenia pentagyna,Dilleniaceae,3.2,8.04,5,None
3721,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4,None
3722,20.03.2011,Heggala,1,CONTROL,Tabernaemontana heyneana,Apocynaceae,22.9,411.87,11.5,None
3723,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,3.8,11.34,7.5,None
3724,20.03.2011,Heggala,1,CONTROL,Symplocos macrophylla,Symplocaceae,10.5,86.59,10,None
3725,20.03.2011,Heggala,1,CONTROL,Holigarna nigra,Anacardiaceae,5.4,22.9,6.5,None
3726,20.03.2011,Heggala,1,CONTROL,Holigarna nigra,Anacardiaceae,9.2,66.48,10,None
3727,20.03.2011,Heggala,1,CONTROL,Actinodaphne malabarica,Lauraceae,17.2,232.35,1,None
3728,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,7.3,41.85,4,None
3729,20.03.2011,Heggala,1,CONTROL,Persea macrantha,Lauraceae,7,38.48,7.5,None
3730,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,5.4,22.9,7,None
3731,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,6.7,35.26,9,None
3732,20.03.2011,Heggala,1,CONTROL,Garcinia gummi-gutta,Clusiaceae,4.8,18.1,7,None
3733,20.03.2011,Heggala,1,CONTROL,Diospyros candolleana,Ebenaceae,3.5,9.62,3.5,None
3734,20.03.2011,Heggala,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,5.5,None
3735,20.03.2011,Heggala,1,CONTROL,Casearia wynadensis,Flacourtiaceae,3.2,8.04,5,None
3736,20.03.2011,Heggala,1,CONTROL,Persea macrantha,Lauraceae,4.8,18.1,5,None
3737,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,5.7,25.52,7,None
3738,20.03.2011,Heggala,1,CONTROL,Symplocos macrophylla,Symplocaceae,4.5,15.9,6.5,None
3739,20.03.2011,Heggala,1,CONTROL,Symplocos macrophylla,Symplocaceae,3.8,11.34,3,None
3740,20.03.2011,Heggala,1,CONTROL,Symplocos macrophylla,Symplocaceae,3.8,11.34,4,None
3741,20.03.2011,Heggala,1,CONTROL,Symplocos racemosa,Symplocaceae,3.5,9.62,6.5,None
3742,20.03.2011,Heggala,1,CONTROL,Psychotria nigra,Rubiaceae,3.2,8.04,4.5,None
3743,20.03.2011,Heggala,1,CONTROL,Glochidion malabaricum,Euphorbiaceae,10.8,91.61,5,None
3744,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,37.2,1086.87,28,None
3745,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.1,13.2,2,None
3746,20.03.2011,Heggala,1,CONTROL,Mastixia arborea,Cornaceae,61.1,2932.06,30,None
3747,20.03.2011,Heggala,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,5.4,22.9,6.5,None
3748,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,7.3,41.85,4.5,None
3749,20.03.2011,Heggala,1,CONTROL,Leea indica,Leeaceae,6.3,31.17,7,None
3750,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,3.5,9.62,6,None
3751,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,4.8,18.1,7,None
3752,20.03.2011,Heggala,1,CONTROL,Cinnamomum malabathrum,Lauraceae,4.5,15.9,7,None
3753,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4.5,None
3754,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,4.8,18.1,6,None
3755,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.5,9.62,4.5,None
3756,20.03.2011,Heggala,1,CONTROL,Epiprinus mallotiformis,Euphorbiaceae,6.7,35.26,7.5,None
3757,20.03.2011,Heggala,1,CONTROL,Alstonia scholaris,Apocynaceae,44.6,1562.28,29,None
3758,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.1,13.2,5,None
3759,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,3.5,9.62,4.5,None
3760,20.03.2011,Heggala,1,CONTROL,Dimocarpus longan,Sapindaceae,29.9,702.15,25,None
3761,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.5,9.62,4,None
3762,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,4.5,15.9,6,None
3763,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,5,None
3764,20.03.2011,Heggala,1,CONTROL,Symplocos Sp.,Symplocaceae,5.7,25.52,7,None
3765,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.2,8.04,4.5,None
3766,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,4.1,13.2,7,None
3767,20.03.2011,Heggala,1,CONTROL,Epiprinus mallotiformis,Euphorbiaceae,5.1,20.43,7.5,None
3768,20.03.2011,Heggala,1,CONTROL,Toona ciliata,Meliaceae,74.8,4394.33,30,None
3769,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,6.4,32.17,5,None
3770,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,7.8,47.78,6,None
3771,20.03.2011,Heggala,1,CONTROL,Syzygium laetum,Myrtaceae,5.1,20.43,4.5,None
3772,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,5.1,20.43,6.5,None
3773,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,6,28.27,7,None
3774,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.1,13.2,6,None
3775,20.03.2011,Heggala,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.2,8.04,5,None
3776,20.03.2011,Heggala,1,CONTROL,Cinnamomum malabathrum,Lauraceae,3.5,9.62,5,None
3777,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,4.5,15.9,6.5,None
3778,20.03.2011,Heggala,1,CONTROL,Mallotus aureopunctapus,Euphorbiaceae,3.5,9.62,7,None
3779,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,4.8,18.1,6,None
3780,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,3.2,8.04,5,None
3781,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.2,8.04,1,None
3782,20.03.2011,Heggala,1,CONTROL,Garcinia gummi-gutta,Clusiaceae,8.6,58.09,NA,cut/broken
3783,20.03.2011,Heggala,1,CONTROL,Excoecaria robusta,NA,5.7,25.52,7,None
3784,20.03.2011,Heggala,1,CONTROL,Diospyros Sp.,Ebenaceae,5.4,22.9,7,None
3785,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.5,9.62,5,None
3786,20.03.2011,Heggala,1,CONTROL,Mangifera indica,Anacardiaceae,3.5,9.62,5,None
3787,20.03.2011,Heggala,1,CONTROL,Agrostistachys indica,Euphorbiaceae,4.1,13.2,3,None
3788,20.03.2011,Heggala,1,CONTROL,Holigarna nigra,Anacardiaceae,4.8,18.1,8,None
3789,20.03.2011,Heggala,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.8,11.34,7,None
3790,20.03.2011,Heggala,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,5.5,None
3791,20.03.2011,Heggala,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.2,8.04,9,None
3792,29.03.2011,Heggala,2,CONTROL,Cleidion spiciflorum,Euphorbiaceae,21.6,366.44,12.5,None
3793,29.03.2011,Heggala,2,CONTROL,Polyalthia coffeoides,Annonaceae,4.8,18.1,6,None
3794,29.03.2011,Heggala,2,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,5,None
3795,29.03.2011,Heggala,2,CONTROL,Elaeocarpus serratus,Elaeocarpaceae,3.5,9.62,5,None
3796,29.03.2011,Heggala,2,CONTROL,Dillenia pentagyna,Dilleniaceae,32.5,829.58,24.5,None
3797,29.03.2011,Heggala,2,CONTROL,Calophyllum apetalum,Clusiaceae,5.7,25.52,8.5,None
3798,29.03.2011,Heggala,2,CONTROL,Psychotria nigra,Rubiaceae,4.1,13.2,3.5,None
3799,29.03.2011,Heggala,2,CONTROL,Paracroton Sp.,Euphorbiaceae,11.8,109.36,8.5,None
3800,29.03.2011,Heggala,2,CONTROL,Lagerstroemia microcarpa,Lythraceae,53.5,2248.01,9.5,None
3801,29.03.2011,Heggala,2,CONTROL,Litsea mysorensis,Lauraceae,27.7,602.63,18.5,None
3802,29.03.2011,Heggala,2,CONTROL,Syzygium munronii,Myrtaceae,5.5,23.76,5,None
3803,29.03.2011,Heggala,2,CONTROL,Holigarna grahamii,Anacardiaceae,3.2,8.04,0.5,None
3804,29.03.2011,Heggala,2,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4,None
3805,29.03.2011,Heggala,2,CONTROL,Psychotria nigra,Rubiaceae,3.8,11.34,4,None
3806,29.03.2011,Heggala,2,CONTROL,Dimocarpus longan,Sapindaceae,26.7,559.9,18.5,None
3807,29.03.2011,Heggala,2,CONTROL,Excoecaria robusta,NA,17.5,240.53,15.5,None
3808,29.03.2011,Heggala,2,CONTROL,Dillenia pentagyna,Dilleniaceae,8,50.27,4.5,None
